EnsemblID,gene,baseMean,baseMean_Group1,baseMean_Group4,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000061656,SPAG4,311.128768330922,162.739023256935,459.51851340491,1.4969659851446,0.64671375270811,2.31472730999775,0.0206278602004181,0.999647650132259
ENSG00000067113,PLPP1,381.276069768174,589.911475005329,172.640664531018,-1.77188622770214,0.589935507622915,-3.00352530879481,0.00266871351254315,0.999647650132259
ENSG00000067798,NAV3,1036.76081218491,1543.39474856889,530.126875800938,-1.54199046590409,0.553375317319488,-2.78651833148863,0.00532776046089802,0.999647650132259
ENSG00000069275,NUCKS1,17644.7035820093,24400.3528211512,10889.0543428674,-1.16403851712715,0.57630700227784,-2.01982365740189,0.0434016823091335,0.999647650132259
ENSG00000070367,EXOC5,4169.35059422969,5921.1066550663,2417.59453339308,-1.2923510939489,0.511517296838943,-2.52650516792948,0.0115203693457359,0.999647650132259
ENSG00000075131,TIPIN,1031.76548861781,1393.00762629189,670.523350943731,-1.05500650814163,0.531038130570566,-1.98668692021813,0.0469571021747018,0.999647650132259
ENSG00000075188,NUP37,963.329474978837,1287.15097145807,639.507978499607,-1.00895246580536,0.512906103195125,-1.96712899207114,0.0491683416321582,0.999647650132259
ENSG00000075624,ACTB,147858.90417182,202819.438705435,92898.3696382044,-1.12646965434218,0.485295874962878,-2.3212017914398,0.0202759555521761,0.999647650132259
ENSG00000079215,SLC1A3,402.345397306914,188.23038815502,616.460406458808,1.71094592099273,0.849169796886779,2.01484547291413,0.0439208427583099,0.999647650132259
ENSG00000079257,LXN,395.815327333233,204.259108002512,587.371546663953,1.52428701337064,0.599824091409455,2.54122339399356,0.0110465314136304,0.999647650132259
ENSG00000082153,BZW1,8378.98328512504,11529.5565758405,5228.40999440963,-1.14085218884045,0.568280178069902,-2.00755231814563,0.0446908857766231,0.999647650132259
ENSG00000082516,GEMIN5,2638.46040716251,3702.31437676169,1574.60643756334,-1.23337717787314,0.483364558572711,-2.55165000411922,0.0107214160638004,0.999647650132259
ENSG00000084112,SSH1,2593.59837308257,3716.53166209221,1470.66508407292,-1.33762913493954,0.680153522115887,-1.96665766102088,0.0492226910938374,0.999647650132259
ENSG00000084731,KIF3C,1248.58925361006,766.165232277194,1731.01327494292,1.17588591639428,0.540639112239845,2.17499231885505,0.0296306919940969,0.999647650132259
ENSG00000084764,MAPRE3,710.02036020794,392.97355210769,1027.06716830819,1.38686125871734,0.674455863654342,2.05626688632083,0.0397567982545502,0.999647650132259
ENSG00000084774,CAD,5021.1715881741,7748.54117098683,2293.80200536137,-1.75609914599563,0.66982167503681,-2.62174129539645,0.00874818098029026,0.999647650132259
ENSG00000085415,SEH1L,2577.26289832005,3461.2454818713,1693.2803147688,-1.03144307084404,0.49465551732718,-2.0851744996545,0.0370534637231265,0.999647650132259
ENSG00000086848,ALG9,300.670611258234,432.866403107351,168.474819409118,-1.36214745919319,0.563441471349228,-2.41754916607641,0.0156254229135324,0.999647650132259
ENSG00000087586,AURKA,6229.0694965333,8465.9675339545,3992.1714591121,-1.08450315857127,0.512321615033192,-2.11684052897321,0.0342733843673119,0.999647650132259
ENSG00000089057,SLC23A2,2275.43158850345,3027.50832475437,1523.35485225253,-0.990901334723942,0.473694314877708,-2.09185819546886,0.0364512026563394,0.999647650132259
ENSG00000089063,TMEM230,2917.35292474123,4418.33471879272,1416.37113068975,-1.64117625585555,0.589606745275508,-2.78350997339535,0.00537742091902985,0.999647650132259
ENSG00000090238,YPEL3,360.256077780537,168.813271303206,551.698884257867,1.70906890790948,0.565415297168967,3.02267893434575,0.00250547910737283,0.999647650132259
ENSG00000090447,TFAP4,519.730701897664,734.4917464317,304.969657363629,-1.26785927120912,0.504377794361908,-2.5137095355538,0.0119468784826896,0.999647650132259
ENSG00000090612,ZNF268,442.745022899259,671.978962481754,213.511083316764,-1.65496940790533,0.809026791462501,-2.04562991654899,0.0407927957622578,0.999647650132259
ENSG00000091527,CDV3,8033.81531745562,10955.7583918888,5111.87224302245,-1.09976223331779,0.464725330071484,-2.36647792180518,0.0179582453391479,0.999647650132259
ENSG00000091536,MYO15A,14.6469811380563,4.47169613012738,24.8222661459853,2.49887616647433,1.26673512270938,1.97269036097266,0.0485308508261825,0.999647650132259
ENSG00000093009,CDC45,1585.13231009947,2160.67485190844,1009.5897682905,-1.09781501391819,0.520883690436581,-2.10760105197006,0.035065512519878,0.999647650132259
ENSG00000094804,CDC6,4658.37362204974,6328.58956082348,2988.15768327599,-1.08258268088225,0.519657271401371,-2.08326283583569,0.0372272723207715,0.999647650132259
ENSG00000096433,ITPR3,7359.95739645535,10942.884504615,3777.03028829569,-1.53470155386007,0.51507825025451,-2.97955029765234,0.00288671833214718,0.999647650132259
ENSG00000099260,PALMD,18.7309736212899,2.98113075341825,34.4808164891615,3.57044694911357,1.20437716882486,2.96455881225094,0.00303117297061788,0.999647650132259
ENSG00000099953,MMP11,141.232813458581,48.5930714179288,233.872555499233,2.26377686197096,1.02718115332985,2.20387305066141,0.0275332733033027,0.999647650132259
ENSG00000100346,CACNA1I,23.9967697154128,4.47169613012738,43.5218433006983,3.30887296681653,1.19069819589299,2.77893506367074,0.00545374262786836,0.999647650132259
ENSG00000100439,ABHD4,1579.71577777928,892.403002224846,2267.02855333372,1.34485575669405,0.639278901979085,2.1037073999011,0.0354039785686328,0.999647650132259
ENSG00000103196,CRISPLD2,782.581462916914,327.640074651067,1237.52285118276,1.91721877128778,0.800307317905394,2.39560319941298,0.0165930424686931,0.999647650132259
ENSG00000104064,GABPB1,906.314212387224,1193.47298296644,619.15544180801,-0.946768112508995,0.482367316206186,-1.96275344680339,0.0496748294923497,0.999647650132259
ENSG00000104081,BMF,238.256204673848,32.2288484282525,444.283560919443,3.78149214523789,1.41446117589001,2.67345064657466,0.00750753221682957,0.999647650132259
ENSG00000104147,OIP5,386.53616922332,588.481244774693,184.591093671947,-1.67166884009218,0.802691231723263,-2.08258016784779,0.0372895084914976,0.999647650132259
ENSG00000104626,ERI1,1185.82914645972,1744.55251200196,627.105780917487,-1.47627903065138,0.526729886540369,-2.80272501784126,0.0050672853808337,0.999647650132259
ENSG00000105204,DYRK1B,504.153239459895,220.578993923178,787.727484996611,1.83556411059934,0.929247742817225,1.97532264650373,0.0482315448397041,0.999647650132259
ENSG00000105246,EBI3,124.521844193702,71.1714115091393,177.872276878265,1.32365614215728,0.621595112981187,2.12945068986947,0.0332169904345235,0.999647650132259
ENSG00000105516,DBP,237.886237360451,85.873203912719,389.899270808182,2.18279173339934,0.887775030087073,2.45872170248498,0.0139432656136392,0.999647650132259
ENSG00000105711,SCN1B,314.369185316419,87.2517827499937,541.486587882844,2.6326741740193,1.10887796110688,2.3741784635988,0.0175880472805147,0.999647650132259
ENSG00000105865,DUS4L,295.410532415103,409.809033656518,181.012031173689,-1.17795765266512,0.59185688650673,-1.99027447263085,0.0465607084540928,0.999647650132259
ENSG00000105967,TFEC,8.83565358640301,16.6759572543268,0.995349918479195,-4.02818846938039,2.01384019629358,-2.0002522925077,0.0454730277360349,0.999647650132259
ENSG00000106302,HYAL4,92.0531070418867,27.0779187371666,157.028295346607,2.54256118218378,0.766486955383756,3.31716171335335,0.000909369651797027,0.999647650132259
ENSG00000106538,RARRES2,460.604296133972,162.622923079205,758.585669188739,2.22088953486039,1.11893600652983,1.98482265464677,0.0471642060529473,0.999647650132259
ENSG00000106609,TMEM248,3420.00740946149,4741.92408461424,2098.09073430874,-1.17648063972042,0.54669937815879,-2.15196996141215,0.0313997202957464,0.999647650132259
ENSG00000106785,TRIM14,1641.68662293701,2687.75952631857,595.613719555456,-2.17422418290305,0.776774187026756,-2.799042783882,0.00512543457973732,0.999647650132259
ENSG00000107282,APBA1,129.931339390871,62.799379908704,197.063298873039,1.64693358656822,0.789010769373933,2.08733980636923,0.0368574289322288,0.999647650132259
ENSG00000107929,LARP4B,3927.59705529972,5482.61715075647,2372.57695984297,-1.20845664381761,0.512595631333225,-2.35752427439638,0.0183972524492159,0.999647650132259
ENSG00000107937,GTPBP4,4030.66093079529,5730.9496398156,2330.37222177498,-1.29828757056976,0.547697317352333,-2.37044719672156,0.0177665815109968,0.999647650132259
ENSG00000107968,MAP3K8,464.570712792818,266.123285117265,663.018140468372,1.31648883766963,0.518804935809281,2.537541081054,0.0111634265194707,0.999647650132259
ENSG00000108759,KRT32,5.385316887233,0,10.770633774466,5.96462551566581,2.68811486357536,2.21888788923718,0.0264943526420196,0.999647650132259
ENSG00000109805,NCAPG,4721.52714877169,6643.3936892509,2799.66060829249,-1.24672763844021,0.591243852430987,-2.10865218016915,0.0349746153166752,0.999647650132259
ENSG00000110108,TMEM109,5025.79090037262,7116.43998508635,2935.14181565888,-1.27774070844344,0.469926031455622,-2.7190251718671,0.00654746252298597,0.999647650132259
ENSG00000110195,FOLR1,192.137201628959,75.8949632339643,308.379440023954,2.02635749434059,0.82828098123598,2.44646145480343,0.0144266222425629,0.999647650132259
ENSG00000110917,MLEC,7003.38705474998,9281.56916026627,4725.20494923368,-0.973976666612875,0.477963407424507,-2.03776408713195,0.0415735315234575,0.999647650132259
ENSG00000111247,RAD51AP1,1378.18902475381,2086.54927920947,669.828770298151,-1.63950922844095,0.634032906510377,-2.58584248799415,0.00971413110880349,0.999647650132259
ENSG00000111445,RFC5,1079.07609244489,1637.04805523074,521.104129659042,-1.65179498159132,0.618829463442211,-2.66922484977248,0.00760265358584106,0.999647650132259
ENSG00000111845,PAK1IP1,1352.12501660982,2097.34890488504,606.901128334593,-1.78892647576642,0.513367763725211,-3.4846879803773,0.000492711232016447,0.999647650132259
ENSG00000112599,GUCA1B,38.1653482352103,13.7867013249856,62.543995145435,2.17876613371845,1.09416353451926,1.99126187720717,0.0464521042992347,0.999647650132259
ENSG00000112742,TTK,1716.14090228698,2270.22569311523,1162.05611145873,-0.966228658982559,0.492134802082656,-1.96334145623027,0.0496065114414636,0.999647650132259
ENSG00000113048,MRPS27,2377.20412595235,3368.2334730735,1386.17477883121,-1.28100657707737,0.547369561943044,-2.34029559943024,0.019268482438357,0.999647650132259
ENSG00000113368,LMNB1,5434.18653321598,8669.00986444161,2199.36320199035,-1.97870966411165,0.572172085754475,-3.45824222008749,0.000543712312237035,0.999647650132259
ENSG00000113580,NR3C1,4001.99380318202,5408.55465206029,2595.43295430376,-1.05931358082379,0.49336852176184,-2.14710411000874,0.0317849941804686,0.999647650132259
ENSG00000113648,H2AFY,5542.69116394457,7825.5852729722,3259.79705491693,-1.26346161484204,0.566533877625928,-2.23016074543786,0.0257367732470807,0.999647650132259
ENSG00000113742,CPEB4,2457.12119895834,1456.08674431112,3458.15565360556,1.24773088439329,0.580630698443496,2.1489233823463,0.0316404739495006,0.999647650132259
ENSG00000114209,PDCD10,1663.86788959634,2427.91617116235,899.819608030324,-1.43179392611852,0.679923211014283,-2.10581710246754,0.0352202426559995,0.999647650132259
ENSG00000114626,ABTB1,462.075031695594,234.190172876601,689.959890514588,1.55877086606327,0.580858291710898,2.68356480110142,0.00728418573157934,0.999647650132259
ENSG00000114739,ACVR2B,1045.39596766849,497.324099963856,1593.46783537312,1.67949752445353,0.58787896730856,2.85687636035465,0.0042783245586955,0.999647650132259
ENSG00000114790,ARHGEF26,1791.67262517881,2694.98151156858,888.363738789046,-1.60083527095815,0.751575356614283,-2.12997307172182,0.0331738366043251,0.999647650132259
ENSG00000114796,KLHL24,846.744134878171,436.299593656803,1257.18867609954,1.52744355494247,0.546600075184853,2.79444446550051,0.00519889693874904,0.999647650132259
ENSG00000115474,KCNJ13,6.535672364897,0.54347814399078,12.5278665858032,4.68951339215169,2.18602620873659,2.14522285844962,0.0319350328242099,0.999647650132259
ENSG00000115590,IL1R2,10.2108832052615,1.89417446543669,18.5275919450864,3.30255164114122,1.41795814114948,2.3290896573745,0.0198543164877439,0.999647650132259
ENSG00000115594,IL1R1,740.294922102054,267.385763776809,1213.2040804273,2.18117837716439,0.979082872164267,2.22777707503236,0.02589538432443,0.999647650132259
ENSG00000116017,ARID3A,407.336845929365,261.579825878418,553.093865980311,1.08081544610327,0.516604983492848,2.09215063857051,0.0364250424989641,0.999647650132259
ENSG00000116701,NCF2,116.245724547123,179.922348862833,52.5691002314136,-1.77630254286363,0.638574978451417,-2.78166637091117,0.00540806035519159,0.999647650132259
ENSG00000116774,OLFML3,67.5163328400559,10.5898247692892,124.442840910823,3.57048852201603,1.42013500692704,2.51418949930825,0.0119306308340399,0.999647650132259
ENSG00000116885,OSCP1,131.498608583238,67.4269431711567,195.57027399532,1.5344933691403,0.769030724389298,1.99536028987512,0.0460035986783875,0.999647650132259
ENSG00000117016,RIMS3,284.119592536764,174.883405711182,393.355779362347,1.16995805949299,0.541976949076747,2.15868601328156,0.0308745346172265,0.999647650132259
ENSG00000118513,MYB,22.6764463852749,38.0352428027638,7.3176499677861,-2.38097779913033,1.13354091137135,-2.10047804648696,0.035686809821243,0.999647650132259
ENSG00000118816,CCNI,6122.24527281656,8186.3482571093,4058.14228852382,-1.01243912772025,0.51630739982705,-1.9609231400894,0.0498879895089397,0.999647650132259
ENSG00000119285,HEATR1,2709.46332368133,3796.73056453199,1622.19608283066,-1.22674133608506,0.516847957144016,-2.37350524294176,0.0176201428920793,0.999647650132259
ENSG00000119392,GLE1,1057.95211643681,1391.58607981396,724.318153059656,-0.942025910210145,0.478207272643278,-1.96991130018396,0.0488485371197224,0.999647650132259
ENSG00000119541,VPS4B,956.238087616005,1352.30435642871,560.171818803298,-1.27137711506963,0.494454265404993,-2.57127343016907,0.0101325291635845,0.999647650132259
ENSG00000119699,TGFB3,165.482778030117,80.2825553404859,250.683000719747,1.64157315868625,0.736530603522667,2.2287915136655,0.0258277798590463,0.999647650132259
ENSG00000119862,LGALSL,606.23919624484,390.51167414461,821.966718345071,1.07435036610613,0.537943653248229,1.99714293424404,0.0458096580768254,0.999647650132259
ENSG00000119899,SLC17A5,1467.10385430286,855.446944909593,2078.76076369614,1.28087668184054,0.594180783810182,2.15570196267022,0.0311069448312246,0.999647650132259
ENSG00000120868,APAF1,921.534519283133,1296.40838571679,546.660652849477,-1.24617349329432,0.631544069801474,-1.97321699764524,0.0484708447122824,0.999647650132259
ENSG00000121579,NAA50,6109.39231235712,8978.02906893179,3240.75555578245,-1.47001283605606,0.583044115908016,-2.52127205463125,0.0116931407867219,0.999647650132259
ENSG00000121858,TNFSF10,408.415079567921,216.607351820271,600.222807315571,1.47154784613768,0.748287008635574,1.9665553847058,0.0492344912900886,0.999647650132259
ENSG00000122367,LDB3,69.3319657183115,16.7678320784038,121.896099358219,2.86174842159075,1.10373308958129,2.59279027566019,0.00952008049423694,0.999647650132259
ENSG00000123374,CDK2,1683.51623549588,2502.47507207679,864.557398914978,-1.5335270661935,0.670523937394207,-2.2870578970724,0.0221924439425995,0.999647650132259
ENSG00000123473,STIL,1804.41233640843,2506.66154167652,1102.16313114035,-1.18551838859522,0.49484165545501,-2.3957530161949,0.0165862624155012,0.999647650132259
ENSG00000124120,TTPAL,1710.26860589723,2541.27639132083,879.260820473619,-1.53116554515641,0.503063497321438,-3.04368246416029,0.00233701670725815,0.999647650132259
ENSG00000124171,PARD6B,2240.93333308931,1097.66267475792,3384.20399142069,1.62455779649636,0.701523642433626,2.31575630275363,0.020571578343579,0.999647650132259
ENSG00000124766,SOX4,1009.0996124432,599.454566917352,1418.74465796904,1.24332418958419,0.621648843102123,2.0000426340051,0.0454956603903456,0.999647650132259
ENSG00000125871,MGME1,1513.8368912279,2031.41344004283,996.260342412972,-1.02775609263986,0.509357748567861,-2.01774900947234,0.0436174078195937,0.999647650132259
ENSG00000127129,EDN2,379.180300633096,36.9962807459684,721.364320520223,4.28400981529528,1.59765904700487,2.68142932206125,0.00733083983369033,0.999647650132259
ENSG00000127528,KLF2,513.406483204024,728.181184391673,298.631782016375,-1.28656711088926,0.625155247311029,-2.05799618002593,0.0395905000950421,0.999647650132259
ENSG00000128923,MINDY2,1069.99286677134,1606.55293866797,533.432794874706,-1.59027278820972,0.661843139686426,-2.40279409553625,0.0162703457608059,0.999647650132259
ENSG00000129422,MTUS1,1639.24547273362,1081.64538287307,2196.84556259416,1.02235030483687,0.506323843598755,2.01916286930198,0.0434702941684711,0.999647650132259
ENSG00000129515,SNX6,3377.61733759,4959.04885261393,1796.18582256607,-1.46501805423789,0.612328514166016,-2.39253606576403,0.0167323835205967,0.999647650132259
ENSG00000129521,EGLN3,613.679168230086,305.553561310485,921.804775149687,1.5933764516675,0.714831597841459,2.22902353012785,0.0258123392249336,0.999647650132259
ENSG00000130150,MOSPD2,652.746902800498,912.835312255922,392.658493345073,-1.21727862064004,0.505535434305833,-2.40789970007054,0.0160445883228566,0.999647650132259
ENSG00000130826,DKC1,4949.1778604892,6975.68463421261,2922.6710867658,-1.25511012887081,0.57228184537425,-2.19316782284089,0.0282952899332164,0.999647650132259
ENSG00000131153,GINS2,1107.66831998461,1541.43383758526,673.902802383955,-1.19346667148648,0.518936191569551,-2.2998331796377,0.0214576729100598,0.999647650132259
ENSG00000131374,TBC1D5,1352.16727831844,2068.40834600722,635.926210629655,-1.70129353263558,0.729805261602184,-2.33116095778842,0.0197448739794503,0.999647650132259
ENSG00000131844,MCCC2,2649.2512628634,3725.54863801245,1572.95388771435,-1.24388078724906,0.516100440342253,-2.41015254012218,0.0159458519711276,0.999647650132259
ENSG00000133056,PIK3C2B,708.394125200658,169.696366227676,1247.09188417364,2.8775022366487,0.948319389695412,3.03431762327766,0.00241080467889075,0.999647650132259
ENSG00000133519,ZDHHC8P1,43.383531827155,16.9236992107291,69.843364443581,2.0537541843247,0.952726253573715,2.15566032385586,0.0311101984271441,0.999647650132259
ENSG00000134215,VAV3,5.21021661801713,0,10.4204332360343,5.91881439163135,2.64256752091107,2.23979684333316,0.0251041149119774,0.999647650132259
ENSG00000135069,PSAT1,3836.77141483355,6082.44745495316,1591.09537471394,-1.93473684181354,0.84560157707603,-2.28800051260971,0.0221374912670445,0.999647650132259
ENSG00000135083,CCNJL,2363.4319097305,1291.3141340096,3435.54968545139,1.41159401472456,0.712170145215188,1.98210220437987,0.0474678028915371,0.999647650132259
ENSG00000135218,CD36,13.1171479145452,2.17391257596312,24.0603832531273,3.52549758443061,1.77944049446432,1.98123938136629,0.0475644347765919,0.999647650132259
ENSG00000135318,NT5E,15714.1249570491,22002.3841372968,9425.86577680136,-1.22296107441464,0.464097963536468,-2.63513561898779,0.00841036722022163,0.999647650132259
ENSG00000135535,CD164,5731.82790922958,8929.13201799003,2534.52380046914,-1.81672752497769,0.889253682020778,-2.04298004237585,0.0410544138052796,0.999647650132259
ENSG00000135698,MPHOSPH6,900.156223329095,1303.16049254244,497.151954115748,-1.38984766511251,0.685672818918581,-2.02698375488258,0.0426640740626678,0.999647650132259
ENSG00000136003,ISCU,1161.20723958723,1627.22568168431,695.188797490141,-1.22713730531786,0.527680823463402,-2.32552946924169,0.0200436660318656,0.999647650132259
ENSG00000136367,ZFHX2,96.5928406034073,36.716542635442,156.469138571373,2.0856665852229,0.830918938651314,2.51007226843114,0.0120706455748791,0.999647650132259
ENSG00000136514,RTP4,99.3756209199148,45.9716691603473,152.779572679482,1.73208741201065,0.801168849467507,2.16195052161835,0.0306219901826633,0.999647650132259
ENSG00000136518,ACTL6A,2969.67492909866,4336.8673927974,1602.48246539993,-1.43626081754311,0.508113478437088,-2.82665364823802,0.00470371724822033,0.999647650132259
ENSG00000136826,KLF4,1233.91443453571,1775.74285484953,692.086014221893,-1.35954726377151,0.499153683458368,-2.7237047603294,0.0064554185617394,0.999647650132259
ENSG00000136868,SLC31A1,2476.73491352991,3406.64489892528,1546.82492813453,-1.13915779489133,0.550609168817552,-2.06890451413605,0.0385550479086502,0.999647650132259
ENSG00000137103,TMEM8B,310.749344949523,122.577862109394,498.920827789651,2.02617578935663,0.6178046712489,3.27963818282677,0.0010394029457105,0.999647650132259
ENSG00000137501,SYTL2,559.580332574224,346.018229446085,773.142435702363,1.15962028630058,0.496117348356474,2.3373911235762,0.0194188562554533,0.999647650132259
ENSG00000137804,NUSAP1,363.894524474234,561.618158887565,166.170890060903,-1.75666001978503,0.559158176322486,-3.14161554667477,0.00168018497402842,0.999647650132259
ENSG00000138336,TET1,216.820664699717,67.7226793587452,365.91865004069,2.43330363591292,1.08481792505182,2.24305257105397,0.0248934246367061,0.999647650132259
ENSG00000138678,GPAT3,2451.57603298328,3719.97489511629,1183.17717085026,-1.65247059065452,0.736121914405112,-2.24483276250503,0.0247788706709539,0.999647650132259
ENSG00000138778,CENPE,4467.47525816401,6486.28142435862,2448.6690919694,-1.40543521105556,0.586380654682813,-2.39679668800771,0.0165390978611825,0.999647650132259
ENSG00000138942,RNF185,628.236163919367,942.378766118345,314.093561720389,-1.58546989231254,0.524608132047965,-3.02219846673589,0.00250945958051921,0.999647650132259
ENSG00000139112,GABARAPL1,735.326724083975,425.701541610923,1044.95190655703,1.29560244329332,0.519482043578923,2.49402738613905,0.0126302799219587,0.999647650132259
ENSG00000139182,CLSTN3,1008.23053180569,527.199856282407,1489.26120732898,1.49855073020856,0.509135193705141,2.94332575853403,0.00324706547966391,0.999647650132259
ENSG00000139209,SLC38A4,1113.98371386987,637.945526678325,1590.02190106141,1.31806622520593,0.59924435855923,2.19954715698112,0.0278390398789049,0.999647650132259
ENSG00000139324,TMTC3,1765.43204434457,2458.23576535356,1072.62832333559,-1.1965913323062,0.518027016299336,-2.30990140408964,0.0208936133241805,0.999647650132259
ENSG00000139433,GLTP,1131.92042288449,1770.90457772855,492.936268040419,-1.84535639594885,0.857397895570428,-2.15227539685193,0.0313756703899801,0.999647650132259
ENSG00000139505,MTMR6,2017.93911264885,3053.14732950818,982.730895789511,-1.63537514043129,0.487033470587417,-3.35782905938445,0.000785571779969263,0.999647650132259
ENSG00000139618,BRCA2,1813.32453862513,2436.52314732818,1190.12592992208,-1.03357339453045,0.526782348748519,-1.96205016547331,0.0497566440569033,0.999647650132259
ENSG00000139636,LMBR1L,872.409083849158,339.600250981039,1405.21791671728,2.04829482450585,0.655203760306191,3.1261951603401,0.00177083990795189,0.999647650132259
